Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
ELECTRICAL/ELECTRONICS ENGINEERING TECHNOLOGY,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"ND with Upper Credit in any related Engineering Programme.

HND with Upper Credit may be considered for 300 level

A' Level/IJMB with 9 Points in Mathematics, Physics and Chemistry","Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Physics and Chemistry"
INFORMATION & COMMUNICATION TECHNOLOGY,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"ND with Upper Credit in Electrical/Electronics Engineering
IJMB/GCE A ‘Level with at least 9 points in Mathematics, Physics and Chemistry","Five (5) credits in English Language, Mathematics, Physics, Chemistry and any other relevant science subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Physics and Chemistry"
INTERNATIONAL RELATIONS,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"IJMB with at least 9 points from Government, Economics and (Sociology or Geography)","Five (5) credits in English Language, Mathematics, Government /History, CRS or IRS, Economics and Civic Education","Government or History, Economics and Literature in English, CRS or IRS"
MARKETING,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"ND with Upper Credit in Business Administration and Management, Accounting, Banking and Finance, Cooperative Economics and Management and Marketing.

GCE A’ Level/IJMB: Min 10 points in relevant subjects.","Five (5) credits in English Language, Mathematics, Economics and any other two (2) subjects from Commerce, Accounting, Book Method/ Book Keeping and Marketing","Mathematics, Economics and any other subject from Commerce, Geography, Government and Principles of Accounts"
MATHEMATICS,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,Candidates with two passes (graded A-C) at the GCE/IJMB. A’Level in relevant subjects (Physics and Mathematics and Further Mathematics),"Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","Mathematics, Physics any other subject from Biology, Chemistry, Agricultural Science, Economics and Geography"
MECHANICAL ENGINEERING,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"ND with Upper Credit in any relevant engineering programme

A' Level/IJMB with at least grade 'C' in Mathematics, Physics and Chemistry

HND with Upper Credit in any relevant engineering programme may be considered for 300 level","Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology,  Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Physics and Chemistry."
MECHATRONICS ENGINEERING,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"A' Level GCE/IJMB with at least 10 points in Mathematics, Physics and Chemistry.

ND with Upper Credit in any relevant engineering programme.

HND with Upper Credit in any relevant engineering programme may be considered for 300 level","Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Chemistry and Physics."
METALLURGICAL & MATERIALS ENGINEERING,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,(i) Two (2) 'A' Level passes with at least grade 'C' in Mathematics and Physics. (ii) ND with Upper Credit in Metallurgical Engineering Technology.,"Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Physics and Chemistry"
PHYSICS,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,(i) Two (2) 'A' Level passes with at least grade 'C' in Mathematics and Physics.,"Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","Mathematics, Physics and any other subject from Biology, Chemistry, Agric Science, Economics and Geography"
PHYSICS WITH ELECTRONICS,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"GCE A Level with at least grade B in Mathematics and Physics.

At least 9 points from Mathematics, Physics and any other science subject in IJMB. At least an Upper Credit in HND/ND Mechanical Engineering, Electrical/Electronics Engineering, Photogrammetry or Science Laboratory Technology with options in Physics or Electronics","Five (5) credits in
English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","Mathematics, Physics and any other subject from Chemistry, Biology, Agric Science, Economics and Geography"
STATISTICS,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,"Candidates with two passes (graded A-C) at the GCE/IJMB.A ‘Level in Mathematics and Physics

ND with upper credit in Statistics and any other related programme","Five (5) credits in English Language, Mathematics, Physics and any other science subject from Further Mathematics, Biology, Chemistry, Geography, Economics and Data Processing.","Mathematics, Physic and any other subject from Computer Studies, Biology, Chemistry, Geography and Economics"
TELECOMMUNICATION ENGINEERING,"AIR FORCE INSTITUTE OF TECHNOLOGY, KADUNA, KADUNA STATE (DEGREE)",AFIT-DEG,(i) Two (2) 'A' Level passes with at least grade 'C' in Mathematics and Physics. (ii) ND with Upper Credit in Electrical/Electronics Engineering,"Five (5) credits in English, Mathematics, Physics, Chemistry and any other subject from Additional Mathematics/Further Mathematics, Tech Drawing, Biology, Geography, Basic Electricity/Basic Electronics and Agricultural Science","English Language, Mathematics, Physics and Chemistry"
