Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
ISLAMIC STUDIES,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) ‘A’ level passes to include Islamic Studies.,Five (5) SSC credit passes to include English Language and Islamic Studies or Arabic and any three (3) relevant subjects.,Islamic Studies plus two (2) other Arts subjects.
LAW,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i)    Two (2)'A' Level passes in Arts or Social Science subjects.

(ii)   NCE/ND/First Degree (Second Class Lower).","Five (5)'O' Level credit passes to include English Language, Literature in English and Mathematics.",Any three (3) Arts or Social Science subjects.
LIBRARY AND INFORMATION SCIENCE,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i) Two (2)'A' Level passes in relevant subjects.

(ii) NCE/ND in relevant subject/programmes",Five (5)SSC credit passes including English Language and Mathematics.,Any three (3) Arts or Social Science subjects
LINGUISTICS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"NCE, JUPEB, Diploma in relevant Discipline.","Credit passes in English Language, Mathematics, Literature in English and two (2) other Arts or Social Science Subjects.","Use of English, Literature and two (2) other relevant Arts subjects"
LINGUISTICS (ENGLISH),"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,Five (5) SSC credit passes to include Literature in English and English Language.,Any three (3) subjects from Arts or Social Science.
LINGUISTICS (FRENCH),"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) ‘A’ Level passes including French and one other Arts subject.,Five (5) SSC credit passes including French and English Language plus one other Arts subject.,French and any other two (2) subjects from Arts and Social Sciences.
LINGUISTICS (IGBO),"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i)       Two (2) ‘A’ Level passes in Igbo and one  (1) Arts/Social Sciences subject.

 

(ii) NCE in Igbo and one Arts subject.","Five (5) SSC credit passes to include Igbo, English Language and any other Arts subject.",Igbo and two (2) subjects from Arts and Social Sciences.
MASS COMMUNICATION,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) ‘A’ Level passes in Arts or social Science Subjects (including Literature in English),Five (5) SSCE credit passes including English and Literature in English and any other three subjects.,Any three (3) from Arts or Social Science subjects.
MATHEMATICS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MECHANICAL ENGINEERING,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"i.      Very good passes in three (3) JUPEB/A-Level Subjects: Physics, Mathematics, Chemistry.

ii.      HND/ND Upper credit or A/level Cambridge.

iii. Candidate must satisfy the O’ level requirements.","Credit Passes in English Language, Mathematics, Physics, Chemistry, and Biology or its equivalent.","Use of English, Mathematics, Physics, Chemistry."
MECHANICAL TECHNOLOGY EDUCATION,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],[Not Available],[Not Available]
MECHATRONICS ENGINEERING,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"i.      Very good passes in three (3) JUPEB/A-Level Subjects: Physics, Mathematics, Chemistry.

ii.      HND/ND Upper credit or A/level Cambridge.","Credit in English language, Mathematics, Physics, Chemistry, and Biology or its equivalent.","Use of English, Mathematics, Physics, Chemistry."
MEDICAL LABORATORY SCIENCE,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],[Not Available],[Not Available]
MEDICINE AND SURGERY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"i.      


         i.          i   Minimum of 14 points pass in JUPEB Examination (From AE-FUNAI only) in addition to O’ level subjects.

ii  Minimum of second class upper (2:1) result for first-degree holders in relevant disciplines in addition to O’ level subjects and NYSC discharge certificate.","Credit passes in English language, Mathematics, Physics, Biology, and Chemistry. (All obtained in one sitting only)","Use of English, Biology, Physics, Chemistry."
MICROBIOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"HND, OND, NCE, A-Level","Credit passes in English Language, Mathematics, Biology, Chemistry, and Physics","Use of English, Biology, Chemistry, and Physics/Mathematics"
MOLECULAR BIOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
MUSIC,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"Merit pass in NCE (Music Double or Single Major), OND in Music from any recognized institutions, Diploma in Music from any recognized Universities, JUPEB and any other relevant qualifications as approved by the department.","Credit passes in English Language, Mathematics and any three (3) Arts, Science and Social science subjects.","Use of English, any three (3) of Arts, Social Science and Science subjects."
NIGERIAN LANGUAGES,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) 'A' Level passes in Literature in English and any other Arts subject.,Five (5) SSC credit passes including English Language and Literature in English.,"Literature in English, one other Arts subject and another Arts or Social Science subject."
NURSING SCIENCE,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],[Not Available],[Not Available]
PETROLEUM ENGINEERING,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"'A' Level passes to include Physics, Chemistry and Mathematics.","Five (5) SSC credits to include Physics, Chemistry, Mathematics, English Language and any one Science subject.","Chemistry, Mathematics and Physics"
PHILOSOPHY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],"Credit passes in English Language, Mathematics, and any three (3) Arts or Social Science Subjects.",Use of English and any three (3) subjects
PHYSICAL AND HEALTH EDUCATION,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"i.            A pass at merit level in relevant Diploma program with SSCE requirements.

ii.          Advanced level passes in 2 relevant subjects with SSCE requirements.

iii.        NCE with at least merit pass in 2 relevant subjects or a double major subject with SSCE requirements.

iv.        IJMB passes in 2 relevant subjects with SSCE requirements.

v.          Any other equivalent qualifications with SSCE.

vi  Any other equivalent qualifications as maybe determined by the Department.","Credit Passes in English Language, Mathematics, Biology/Health Science/Physical & Health Education and any two subjects from Home Economics, Agric Science, Chemistry, Physics, Agricultural Science, Civic Education, and Economics.","Use of English, Health Science/Physical & Health Education/Biology and any two subjects from Chemistry, Physics, Agricultural Science and Civic Education."
PHYSICS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"ND, NCE, JUPEB","Credit Passes in English language, Mathematics, Physics, Biology, and Chemistry","Use of English, Mathematics, Physics, and Chemistry or Biology"
PHYSIOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"i.      HSC (High School College).

ii.      G.C.E. A level with credit in Biology, Chemistry, and Physics.

iii.      A credit pass in A level in either JUPEB or IJAMB in physics, Chemistry, and Biology.

iv     In addition to all the above a credit pass in all the required O’ level subjects is needed.","Credit passes in English Language, Mathematics, Physics, Biology, and Chemistry. (All obtained in one sitting only).","Use of English, Biology, Physics, and Chemistry."
PHYSIOTHERAPY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"Two (2) ‘A’ Level passes chosen from Physics, Chemistry and Biology.","Five (5) SSC credit passes in English Language, Maths, Biology, Physics and Chemistry.","Physics, Chemistry and Biology."
POLITICAL SCIENCE,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) A Level passes including Government or History or Civic Education,"Five (5) SSCE Credit passes in English Language, Mathematics, Government or History or Civic Education, and three (2) other subjects.",Government or History or Civic Education plus two (2) other Social Sciences/Arts Subjects
PSYCHOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"Two (2) A-Level subject passes in Arts and Social Sciences. In addition, the candidate must possess a credit pass in O-Level Biology","Five (5) credit passes including; English Language, Mathematics, Biology, and any two (2) other subjects in Arts and Social Sciences",Any three (3) subjects from Arts or Social Science
PUBLIC ADMINISTRATION,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],[Not Available],[Not Available]
QUANTITY SURVEYING,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
RELIGIOUS STUDIES,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two (2) ‘A’ Level subjects to include Religious Studies (CRS/IRS).,Five (5) SSC credit passes to include English Language and CRS/IRS.,CRS/IRS and any other two (2) subjects.
SOCIOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,Two Advance Level Credit Passes in Government and any other Social Science subject in addition to the stipulated five credit passes basic requirement at O’Level,"Five (5) SSCE Credit passes in English Language Mathematics, Government/Economics, Geography and any other two (2) Subjects","Government, Economics and any other Art or Social Science Subjects"
STATISTICS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],"Credit Passes in English Language, Mathematics, Physics, Chemistry, Economics and/or Geography","Use of English, Mathematics, Physics, Chemistry/Economics"
SURVEYING AND GEOINFORMATICS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
VISUAL & APPLIED ARTS,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"(i)         Two (2) ‘A’ Level passes in Arts or Fine Arts and any other subject.

ND upper credit HND lower credit from recognised institutions.","Five (5) SSC credit passes to include English Language and Fine Arts.

For holders of NTC, the relevant subjects could be General Wood work, Building/Engineering Drawing, Introduction to Building Construction; Decorative Painting; Spray Painting, Lining, Sign and Design; Wall hanging, Colour Mixing/Matching and Glazing; Printing Origination; Machine Printing and Finishing; General Metal Work, Basic Electricity, Spinning, Weaving, Surface Design and Printing; Bleaching, Dyeing and Finishing; Graphic Design; Graphic

Printing and Ceramics.",Fine Arts and two (2) other Arts subjects or Social Science subjects.
WOODWORK TECHNOLOGY EDUCATION,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,[Not Available],[Not Available],[Not Available]
ZOOLOGY,"ALEX EKWUEME FEDERAL UNIVERSITY, NDUFU-ALIKE, EBONYI STATE",AEFUNA,"Two (2) 'A' Level passes or NCE in Biology, Zoology or Botany and one other Science subject","Five (5) SSC credit passes in English Language, Mathematics, Biology and two (2) other Science subject.","Biology and any two (2) of Physics, Chemistry and Mathematics."
