Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
NURSING/NURSING SCIENCE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)              'A' Level passes in any two (2) of Physics, Chemistry, Biology and Mathematics

(ii)            ND Upper Credit in Prosthesis and Orthopaedic Technology.




(i)              Two (2) 'A' Level passes in Biology/ Zoology, Chemistry and Physics plus  three (3) other 'O' Level credit passes in Mathematics, Physics and English Language.

(ii)            NRN or its approved equivalent plus five (5) 'O' Level credit passes  in English Language and four (4) Science subjects chosen from Mathematics, Physics, Chemistry, Biology, Human Anatomy, Physiology and Hygiene, Health Science, Further Mathematics and General Science.","Five (5) SSC credit passes including English Language, Physics, Mathematics, Chemistry and Biology.","Chemistry, Biology and Physics."
OPTOMETRY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"'A' Level passes in  Physics, Chemistry and Biology or Zoology","Five (5) SSC credit passes in English Language, Maths, Physics, Chemistry and Biology.","Physics, Chemistry and Biology."
PERFORMING ARTS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) ‘A’ Level passes in Arts, Social Sciences or Science subjects.",Five (5) SSC credit passes to include English Language and Arts subjects.,Literature in English and two (2) other relevant subjects.
PHYSICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,NCE/Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.,"Five (5) SSC credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject from Further Mathematics and Biology or Agricultural Science.","Physics, Mathematics and Chemistry or Biology."
PHYSIOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes chosen from Chemistry, Physics and Biology/Zoology.","Five (5) SSC credit passes in English Language, Maths, Physics, Chemistry and Biology.","Physics, Chemistry and Biology"
PHYSIOTHERAPY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) ‘A’ Level passes chosen from Physics, Chemistry and Biology.","Five (5) SSC credit passes in English Language, Maths, Biology, Physics and Chemistry.","Physics, Chemistry and Biology."
PLANT BIOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) 'A' Level passes in Biology/Botany/Zoology and Chemistry or Physics.,"Five (5) SSC Credit passes in English Language, Mathematics, Biology, Chemistry and Physics.","Biology, Chemistry and any other Science subject."
POLITICAL SCIENCE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Government or History plus two (2) other Social Science/Arts subjects.
PRIMARY EDUCATION STUDIES,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) 'A' Level passes chosen from relevant subjects.,Five (5) 'O' Level credit passes including English Language.,Any three (3) subjects.
PSYCHOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"At least two (2) A Level passes IJMB/GCE  in two of the following  Geography. Sociology, Economics, Business Management and Government.","Five O’ level credit passes in English language. Mathematics, and any other subject from the following Social Sciences Subject:

1 Government

2 Economics

3 Geography

4 Commerce

5 Civil Education

6 Social Studies","UTME subjects should include any two social science subjects English language and two from Government  Economics, Geography, Commerce and other one from Art or Science"
PUBLIC ADMINISTRATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) ‘A’ Level passes chosen from Economics, Accounting, Business Management, Government, Geography and Statistics.","Five (5) SSC credit passes to include English Language,              

Economics and Government. For NBC holders, the                             other relevant                             subjects could be                             from any of the                             following:  Accounting, Principles of Accounts,                             Commerce, Office           Practice and Secretarial   Duties.","Government, Economics and any other subject."
QUANTITY SURVEYING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
SOCIAL WORK,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"a.      B.Sc. (Hons.) in Social Sciences, Humanities or Nursing with a third Class degree.

b.      Two A Level subject passes in Social Sciences and Humanities in addition to UTME O’ Level requirements.","At least five (5) credit passes including English language, Mathematics and One (1) Social Science, others subjects in Arts/Social Sciences/Science",Atleast one Social Science
SOCIOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Three (3) Social Science or Arts subjects.
STATISTICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes to include Mathematics or Statistics.

NCE credit in relevant subjects.","Five (5) SSC credit passes to include English Language, Mathematics and at least three (3) subjects from Physics, Statistics, Chemistry, Further Mathematics, Economics and Geography.","Mathematics and any two (2) of Physics, Chemistry and Economics."
SURVEYING & GEOINFORMATICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i) Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

(ii) ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
SURVEYING AND GEOINFORMATICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
TEACHER EDUCATION SCIENCE:,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)  Two (2) 'A' Level passes in relevant teaching subjects including Literature in English.

(ii)  NCE credit or merit in two(2)relevant subjects.",Five (5) 'O' Level credit passes to include English Language and Literature in English plus three (3) other Arts or Social Science subjects.,Literature in English and one (1) Art and any other subject.
TECHNICAL EDUCATION:,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)     NCE merit in two (2) relevant Science subjects plus the UTME requirements.

 

(ii)    Two 'A' Level passes in Physics, Mathematics and Chemistry.",Five (5) 'O' Level credit passes in relevant subjects which must include English Language and Mathematics or NTC/NBC.,"Physics, Mathematics, Chemistry."
TELECOMMUNICATION SCIENCE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"i)      Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
URBAN & REGIONAL PLANNING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)      Two (2) A’ LEVEL passes in Geography and Mathematics

ND/HND upper credit in Town Planning or related programmes plus UTME requirements are accepted","Five (5) SSC credit passes in English Language, Mathematics, Geography, and any two (2) of Physics, Chemistry, Economics, Government, Biology, Art, History, IRK/CRK, Social Studies and Tech Drawing.","Mathematics, Geography and one of Economics, Physics, Chemistry."
VETERINARY MEDICINE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"A' level passes in Chemistry, Biology/Zoology, Physics or Mathematics.","Five (5) O' level credit passes to include English Language, Biology, Physics, Chemistry and Mathematics.","Physics, Chemistry and Biology."
WATER RESOURCES & ENVIROMENTAL ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"'A' Level passes must include Physics or Chemistry, and Mathematics","Five (5) SSC credit passes in Physic  Chemistry, Mathematics, English Language and Biology","Chemistry, Mathematics and Physics"
WOOD WORK TECHNOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)    Two (2) 'A' Level passes in Physics and Mathematics.

(ii)   ND lower credit in Civil Engineering, Production/Electrical Engineering.

(iii)    Final City and Guilds or its equivalent plus National Technical Certificate.

(iv) NCE credit  in Technical Education plus 'O' Level credit passes in Physics or Mathematics.",Five (5) 'O' Level credit passes to include Physics or Mathematics.,"Mathematics, Physics and one (1) other Science subject."
WOODWORK TECHNOLOGY EDUCATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)    Two (2) 'A' Level passes in Physics and Mathematics.

(ii)   ND lower credit in Civil Engineering, Production/Electrical Engineering.


(iii)    Final City and Guilds or its equivalent plus National Technical Certificate.


(iv) NCE credit  in Technical Education plus 'O' Level credit passes in Physics or Mathematics.",Five (5) 'O' Level credit passes to include Physics or Mathematics.,"Mathematics, Physics and one (1) other Science subject."
YORUBA,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) ‘A’ Level passes to include Yoruba or Literature in English.,Five (5) SSC credit passes to include Yoruba and English Language.,Yoruba and two (2) other subjects in Arts or Social Sciences
ZOOLOGY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes or NCE in Biology, Zoology or Botany and one other Science subject","Five (5) SSC credit passes in English Language, Mathematics, Biology and two (2) other Science subject.","Biology and any two (2) of Physics, Chemistry and Mathematics."
