Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
EDUCATION AND SOCIAL STUDIES,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i) NCE Social Studies from recognized Colleges.

(ii)           Two (2) 'A' Level passes in relevant subjects.",Five (5) 'O' Level credit passes to include English Language plus two (2) Arts /Social Science subjects.,"Any three (3) of Christian Religious Studies, Economics, Geography/Physics, Government, History and Islamic Studies."
EDUCATIONAL MANAGEMENT,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Same as in Educational Psychology, Guidance and Counseling.","Same as in Educational Psychology, Guidance and Counseling.","Economics, Mathematics and one (1) other Social Science/Arts subject."
ELECTRICAL /ELECTRONICS ENGINEERING,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) 'A' Level passes in Mathematics, Physics or Chemistry","Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry"
ENGLISH LANGUAGE,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,"Five (5) SSC credit passes to include Literature in English, English Language and three other Arts or Social Science subjects.","Literature in English, one other Arts subject and another Arts or Social Science subject."
ENTREPRENEURIAL STUDIES,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) 'A' Level passes to include Economics and at least one of, Accounts, Business Management, Government, Geography or Mathematics.","Five (5) SSC credit passes to include English Language, Mathematics, Economics, one Science subject and one other Social Science or Commercial subject.","Economics, Mathematics and one other Social Science or Commercial subject."
ENVIRONMENTAL MANAGEMENT TECHNOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"i) 'A' level passes in Mathematics, Physics, Chemistry,  Biology.

ii) ND (upper credit) in relevant fields of technology.","Five (5) SSCE credit passes in Mathematics, Physics, Chemistry, English Language, Biology or Geography.","Mathematics, Physics and Chemistry."
ESTATE MANAGEMENT,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) ‘A’ Level passes in Mathematics, Economics, Geography, Biology and Physics.","Five (5) SSCE credit passes including Chemistry, Mathematics and English Language.","Mathematics, Economics and one other subject"
FISHERIES & AQUACULTURE,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i) Two (2) 'A' Level passes in any of Chemistry, Biology, Botany, Zoology, Agricultural Science Geography, Mathematics (pure & applied), Physics, Geology and Economics.

 

(ii)NCE Agriculture","Five (5) SSC credit passes in Biology/Agricultural Science, Chemistry, Mathematics and English Language plus any other Science subject.","Chemistry, Biology/Agricultural Science and any other Science subject."
FOOD SCIENCE & TECHNOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ‘A’ Level passes in Chemistry and Biology/Physics/Agric Science/Botany/Zoology.,"Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology/Agricultural Science, Physics, Basic Catering and Food Services, Bakery and    Confectionaries, Hotel & Catering Crafty course (Cookery), Hotel & Catering Craft Course (Food /Drinks Services) and Basic Electricity.","Chemistry, Mathematics/ Physics and Biology/ Agricultural Science"
FORESTRY & WILDLIFE MANAGEMENT,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ’A’ Level passes in Chemistry and Biology or Agric Science or Zoology or Botany,"Five (5) SSC credit passes in English, Chemistry, Mathematics, Biology and one of Physics, Economics, Further Mathematics and Statistics.","Chemistry, Biology/Agriculture and Physics or Mathematics."
GEOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i) Two (2) 'A' Level passes from Geology, Chemistry, Mathematics, Physics, Biology and Geography.","Five (5) SSC credit passes in English Language, Biology, Chemistry, Mathematics and any other subject.","Any three (3) of Chemistry, Physics, Mathematics, Biology and Geography."
GUIDANCE & COUNSELLING,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,'A' Level passes or NCE in two (2) subjects plus the UTME requirements.,Five (5) 'O' Level NTC/NBC credit passes or TC II merit including English Language with 'O' Level pass in Mathematics.,Any three (3) subjects.
HEALTH EDUCATION,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"i)  Two (2) 'A' Level passes in any of Biology, Chemistry, Physics and Mathematics.

 

(ii)  NCE merit in Physical Education and credit in Arithmetical process or Mathematics.

 

(iii)  Diploma in Health Education, Environmental Sanitation, Physical Education, Social work, Health Administration with overall grades of merit plus three (3) 'O' Level credit passes/TC II merit which should include English Language.

 

(iv) NCE in Biology, Health Education, and Integrated Science with a pass grade plus two (2) 'O' Level credit passes/TC II merit passes.

 

(v)    Registered Nurse plus five (5) 'O' Level credit passes to include English Language.","i) Five (5) SSC credit passes/TC II merit passes including     English Language, Biology or its equivalent.

 

ii) Five (5) SSC credit passes/TC II merit passes to include English Language and Mathematics.",Biology and any two (2) relevant subjects.
HISTORY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ‘A’ Level passes in History and any other related subjects.,Five (5) SSC credit passes to include History and English Language.,History and any other two (2) subjects from Arts and Social Sciences.
HISTORY & INTERNATIONAL STUDIES,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,credit) in History/ Government and any other related subject.,"Language, Geography, Government/History.",subjects from the Arts and Social Sciences.
HUMAN KINETICS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,i) NCE in Physical and Health Education with overall percentage of 60% plus the UTME requirements.,"Five (5) 'O' Level credit passes at one (1) sitting to include English Language, Mathematics, Health Science/Physical Education/Biology and any two (2) other subjects.",English Language and three (3) other relevant subjects.
IGBO,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i)       Two (2) ‘A’ Level passes in Igbo and one  (1) Arts/Social Sciences subject.

 

(ii) NCE in Igbo and one Arts subject.","Five (5) SSC credit passes to include Igbo, English Language and any other Arts subject.",Igbo and two (2) subjects from Arts and Social Sciences.
INDUSTRIAL PHYSICS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes in Physics and Mathematics.,As for Physics,As for Physics
LAW,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2)'A' Level passes in Arts or Social Science subjects.

(ii)   NCE/ND/First Degree (Second Class Lower).","Five (5)'O' Level credit passes to include English Language, Literature in English and Mathematics.",Any three (3) Arts or Social Science subjects.
LIBRARY & INFORMATION SCIENCE,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i) Two (2)'A' Level passes in relevant subjects.

(ii) NCE/ND in relevant subject/programmes",Five (5)SSC credit passes including English Language and Mathematics.,Any three (3) Arts or Social Science subjects
LINGUISTICS / IGBO,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i)       Two (2) ‘A’ Level passes in Igbo and one  (1) Arts/Social Sciences subject.

 

(ii) NCE in Igbo and one Arts subject.","Five (5) SSC credit passes to include Igbo, English Language and any other Arts subject",Igbo and two (2) subjects from Arts and Social Sciences.
MARKETING,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) ‘A’ Level passes chosen from Accounting, Management, Government and Geography.","Five (5) SSC credit passes including English Language, Mathematics and any three (3) relevant subjects.","Mathematics, Economics plus one (1) other subject."
MASS COMMUNICATION,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
MATHEMATICS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MECHANICAL ENGINEERING,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i)        Two (2) 'A' Level passes from Chemistry, Physics and Mathematics.

(ii)       ND upper credit, NCE technical and HND in Mech. Engineering.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
MEDICINE & SURGERY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i) 'A' Level passes in Physics, Chemistry and Biology or Zoology in addition to the UTME requirements.

(ii) BSC, BOS, etc in relevant programme.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Physics, Chemistry and Biology."
MICROBIOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
MUSIC,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ‘A’ Level passes to include Music.,Five (5) SSC credit passes including Music and English Language.,"Music, one other Arts subject plus any other subject."
PHARMACY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Three (3) 'A' Level passes in Chemistry, Biology/Zoology and Physics or Mathematics plus UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Physics, Chemistry and Biology."
PHILOSOPHY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Any two (2) ‘A’ Level passes.,Five (5) SSC credit passes to include English Language and four (4) other relevant subjects.,Any three (3) subjects.
PHYSICS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,NCE/Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.,"Five (5) SSC credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject from Further Mathematics and Biology or Agricultural Science.","Physics, Mathematics and Chemistry or Biology."
PHYSIOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) 'A' Level passes chosen from Chemistry, Physics and Biology/Zoology.","Five (5) SSC credit passes in English Language, Maths, Physics, Chemistry and Biology.","Physics, Chemistry and Biology"
POLITICAL SCIENCE,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Government or History plus two (2) other Social Science/Arts subjects.
PRIMARY & ELEMENTARY EDUCATION,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes chosen from relevant subjects.,Five (5) 'O' Level credit passes including English Language.,Any three (3) subjects.
PSYCHOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Any three (3) subjects from Arts or Social Science
PUBLIC ADMINISTRATION,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) ‘A’ Level passes chosen from Economics, Accounting, Business Management, Government, Geography and Statistics.","Five (5) SSC credit passes to include English Language,              

Economics and Government. For NBC holders, the                             other relevant                             subjects could be                             from any of the                             following:  Accounting, Principles of Accounts,                             Commerce, Office           Practice and Secretarial   Duties.","Government, Economics and any other subject."
PURE & INDUSTRIAL CHEMISTRY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"i)      Two (2) 'A' Level passes in Chemistry and Mathematics

(ii)   ND in Science Technology or ND in relevant programmes with the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Physics and Biology/Agricultural Science.","Chemistry, Mathematics and any of Physics/Biology/ Agricultural Science."
RELIGIOUS STUDIES,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) ‘A’ Level subjects to include Religious Studies (CRS/IRS).,Five (5) SSC credit passes to include English Language and CRS/IRS.,CRS/IRS and any other two (2) subjects.
SOCIOLOGY,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Three (3) Social Science or Arts subjects.
SOIL SCIENCE,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) ‘A’ Level passes in Chemistry and one of Zoology/Botany/Agric Science/Biology, Geography, Mathematics, Physics, Geology, Economics and Health Science.","Five (5) SSC credit passes in English Language Mathematics, Chemistry, Biology/Agricultural Science and any other Science subject.","Chemistry, Biology or Agricultural Science plus Mathematics or Physics."
STATISTICS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) 'A' Level passes to include Mathematics or Statistics.

NCE credit in relevant subjects.","Five (5) SSC credit passes to include English Language, Mathematics and at least three (3) subjects from Physics, Statistics, Chemistry, Further Mathematics, Economics and Geography.","Mathematics and any two (2) of Physics, Chemistry and Economics."
TEACHER EDUCATION SCIENCE:,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i)  Two (2) 'A' Level passes in relevant teaching subjects including Literature in English.

(ii)  NCE credit or merit in two(2)relevant subjects.",Five (5) 'O' Level credit passes to include English Language and Literature in English plus three (3) other Arts or Social Science subjects.,Literature in English and one (1) Art and any other subject.
THEATRE ARTS,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"Two (2) ‘A’ Level passes in Arts, Social Sciences or Science subjects.",Five (5) SSC credit passes to include English Language and Arts subjects.,Literature in English and two (2) other relevant subjects.
URBAN & REGIONAL PLANNING,"CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY, ULI, ANAMBRA STATE",COOU,"(i)      Two (2) A’ LEVEL passes in Geography and Mathematics

ND/HND upper credit in Town Planning or related programmes plus UTME requirements are accepted","Five (5) SSC credit passes in English Language, Mathematics, Geography, and any two (2) of Physics, Chemistry, Economics, Government, Biology, Art, History, IRK/CRK, Social Studies and Tech Drawing.","Mathematics, Geography and one of Economics, Physics, Chemistry."
